    -1.181    -1.314     0.981    -0.533    -0.138     0.014    -0.034     1.343    -0.897    -1.601    -0.230    -0.765     0.040    -0.217    -0.697     0.257     0.000     0.000     0.010     0.222     0.000     0.001     0.000     0.000     0.767     9.000     0.733     39
     0.806     0.625     0.981     1.484     2.279     0.014     0.976     0.337     1.085     1.512     0.596     0.602     0.837     0.650     0.689     1.054     0.000     0.000     0.000     0.000     0.728     0.272     0.000     0.000     0.000     5.000     1.356     41
     0.806     0.625     0.981     0.475     2.279     0.982    -0.034     1.343     0.094    -0.563     0.452     0.402     0.344     0.454     0.369     0.259     0.029     0.001     0.001     0.000     0.090     0.879     0.000     0.000     0.001     6.000     1.250     42
     0.806     0.625     0.981     1.484    -0.138     0.982    -0.034     0.337     0.094     0.474     0.466     0.389     0.308     0.454     0.369     0.259     0.002     0.005     0.000     0.000     0.065     0.928     0.000     0.000     0.000     6.000     0.616     43
     0.806     0.625     0.981     1.484     2.279     0.982     0.976     1.343     1.085     1.512     0.649     0.687     1.047     0.650     0.689     1.054     0.000     0.000     0.000     0.000     0.992     0.008     0.000     0.000     0.000     5.000     1.313     44
     0.806     0.625     0.981     1.484     2.279     0.982     0.976     1.343     1.085     1.512     0.649     0.687     1.047     0.650     0.689     1.054     0.000     0.000     0.000     0.000     0.992     0.008     0.000     0.000     0.000     5.000     2.240     45
     0.806    -0.344    -0.052    -0.533    -0.138     0.014     0.976     0.337     1.085     1.512    -0.182     0.437     0.721    -0.186     0.542     0.773     0.903     0.000     0.003     0.000     0.001     0.010     0.000     0.000     0.083     1.000     1.135     46
    -0.188     0.625     0.981     1.484     2.279     0.982     0.976     1.343     0.094     0.474     0.614     0.630     0.906     0.650     0.689     1.054     0.000     0.000     0.000     0.000     0.815     0.185     0.000     0.000     0.000     5.000     0.958     47
     0.806     0.625     0.981     1.484     2.279     0.982     0.976     1.343     0.094     1.512     0.644     0.679     1.028     0.650     0.689     1.054     0.000     0.000     0.000     0.000     0.967     0.033     0.000     0.000     0.000     5.000     1.711     48
     0.806     0.625     0.981    -0.533    -0.138     0.014    -0.034     0.337     0.094     1.512    -0.137     0.439     0.515    -0.186     0.542     0.773     0.694     0.000     0.159     0.000     0.000     0.096     0.000     0.000     0.051     1.000     0.870     49
     0.806     0.625     0.981     1.484     2.279     0.982     0.976     1.343     0.094     0.474     0.628     0.653     0.964     0.650     0.689     1.054     0.000     0.000     0.000     0.000     0.887     0.113     0.000     0.000     0.000     5.000     2.046     50
     0.806     0.625     0.981     1.484     2.279     0.982     0.976     0.337     1.085     1.512     0.634     0.663     0.989     0.650     0.689     1.054     0.000     0.000     0.000     0.000     0.919     0.081     0.000     0.000     0.000     5.000     1.290     51
     0.806     1.595    -0.052    -1.542    -1.346    -1.922    -2.053    -1.676    -1.888    -1.601    -0.270     0.645    -1.472    -0.270     0.645    -1.473     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     8.000     0.763     52
     1.799     1.595    -2.117    -1.542    -1.346    -1.922    -2.053    -1.676    -1.888    -1.601    -0.270     0.645    -1.472    -0.270     0.645    -1.473     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     8.000     1.135     53
     0.806    -0.344     0.981     1.484     2.279     0.982    -0.034     0.337     1.085     0.474     0.499     0.443     0.440     0.454     0.369     0.259     0.000     0.001     0.000     0.000     0.230     0.768     0.000     0.000     0.000     6.000     1.212     54
     0.806     0.625    -0.052     1.484     1.071     0.982    -0.034     1.343     0.094     1.512     0.599     0.611     0.859     0.650     0.689     1.054     0.004     0.000     0.000     0.000     0.752     0.244     0.000     0.000     0.000     5.000     1.290     55
    -0.188     0.625    -0.052     0.475     1.071     0.982     0.976     0.337     1.085     0.474     0.284     0.445     0.524     0.454     0.369     0.259     0.290     0.000     0.000     0.000     0.147     0.543     0.000     0.000     0.020     6.000     1.212     56
    -0.188    -0.344    -0.052     0.475    -0.138    -0.954    -0.034    -0.669     0.094    -0.563     0.089     0.042    -0.436     0.503     0.166    -0.569     0.000     0.403     0.349     0.147     0.000     0.059     0.000     0.000     0.042     2.000     0.853     57
     0.806     0.625    -0.052     1.484    -0.138     0.014    -0.034     0.337     0.094    -0.563     0.456     0.355     0.197     0.454     0.369     0.259     0.001     0.077     0.003     0.000     0.003     0.917     0.000     0.000     0.000     6.000     1.253     58
    -0.188     0.625     0.981     0.475     1.071     0.014    -0.034    -1.676     0.094    -0.563     0.415     0.195    -0.501     0.503     0.166    -0.569     0.000     0.831     0.106     0.004     0.000     0.057     0.000     0.000     0.001     2.000     0.616     59
     0.806     0.625    -0.052     0.475    -0.138    -1.922    -2.053    -1.676    -1.888    -1.601    -0.266     0.642    -1.468    -0.270     0.645    -1.473     0.000     0.004     0.001     0.000     0.000     0.000     0.000     0.995     0.000     8.000     1.253     60
    -0.188    -0.344    -0.052     1.484     1.071     0.982    -0.034     1.343     1.085     0.474     0.551     0.533     0.668     0.650     0.689     1.054     0.004     0.000     0.000     0.000     0.513     0.481     0.000     0.000     0.001     5.000     1.356     61
     0.806    -0.344     0.981     1.484    -1.346    -0.954    -1.043    -0.669    -0.897    -0.563     0.499     0.168    -0.564     0.503     0.166    -0.569     0.000     0.988     0.005     0.000     0.000     0.006     0.000     0.000     0.000     2.000     1.042     62
     1.799     1.595     0.981     0.475    -0.138    -1.922    -2.053    -1.676    -0.897    -0.563    -0.237     0.622    -1.424    -0.270     0.645    -1.473     0.000     0.043     0.009     0.000     0.000     0.000     0.000     0.948     0.000     8.000     0.828     63
    -0.188    -0.344     0.981     0.475    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563     0.286    -0.008    -0.564     0.503     0.166    -0.569     0.000     0.716     0.115     0.164     0.000     0.004     0.000     0.001     0.001     2.000     1.135     64
    -0.188     0.625    -0.052     0.475    -1.346    -1.922    -1.043    -0.669    -0.897    -0.563     0.013     0.185    -0.525    -0.260     0.395    -0.376     0.000     0.360     0.498     0.096     0.000     0.001     0.000     0.046     0.000     3.000     1.672     65
     0.806    -0.344    -0.052     0.475     2.279    -0.954    -0.034     0.337    -0.897    -0.563     0.411     0.243    -0.300     0.503     0.166    -0.569     0.000     0.600     0.095     0.002     0.000     0.299     0.000     0.000     0.004     2.000     1.289     66
     0.806     0.625    -0.052     0.475     1.071    -1.922    -2.053    -1.676    -1.888    -1.601    -0.259     0.638    -1.459    -0.270     0.645    -1.473     0.000     0.014     0.001     0.000     0.000     0.000     0.000     0.985     0.000     8.000     1.797     67
    -0.188     0.625     2.013     1.484    -1.346     0.014     0.976     1.343     1.085     0.474     0.584     0.589     0.806     0.650     0.689     1.054     0.007     0.000     0.000     0.000     0.684     0.309     0.000     0.000     0.000     5.000     1.373     68
    -0.188     0.625    -0.052    -0.533    -0.138    -0.954    -0.034    -0.669    -0.897    -0.563    -0.255     0.308    -0.393    -0.260     0.395    -0.376     0.000     0.007     0.932     0.056     0.000     0.000     0.000     0.001     0.004     3.000     0.616     69
    -1.181     0.625    -0.052     1.484    -0.138     0.014     0.976     0.337    -0.897     0.474     0.450     0.356     0.238     0.454     0.369     0.259     0.001     0.030     0.001     0.000     0.005     0.954     0.000     0.000     0.008     6.000     2.046     70
     0.806     1.595     0.981     1.484    -0.138    -0.954    -0.034     0.337     0.094    -0.563     0.462     0.326     0.080     0.454     0.369     0.259     0.000     0.215     0.003     0.000     0.001     0.780     0.000     0.000     0.000     6.000     1.438     71
     0.806    -0.344    -0.052    -0.533    -1.346    -0.954    -1.043    -0.669    -0.897    -0.563    -0.260     0.242    -0.422    -0.260     0.395    -0.376     0.000     0.003     0.878     0.106     0.000     0.000     0.000     0.012     0.001     3.000     1.250     72
     1.799     1.595    -2.117    -1.542    -1.346     0.014    -0.034     0.337     0.094     0.474    -0.237     0.440    -0.015    -0.260     0.395    -0.376     0.314     0.000     0.685     0.000     0.000     0.000     0.000     0.000     0.001     3.000     0.917     73
    -0.188    -0.344    -0.052     0.475     1.071     0.014     0.976     0.337     1.085     0.474     0.274     0.212     0.331     0.454     0.369     0.259     0.107     0.001     0.002     0.000     0.025     0.694     0.000     0.000     0.172     6.000     1.373     74
     0.806     1.595     0.981     0.475     2.279     0.982     0.976     0.337     0.094     1.512     0.518     0.552     0.718     0.650     0.689     1.054     0.065     0.000     0.000     0.000     0.536     0.399     0.000     0.000     0.000     5.000     1.373     75
     0.806     0.625     0.981     0.475     2.279     0.982     0.976     1.343     1.085     1.512     0.613     0.675     1.021     0.650     0.689     1.054     0.038     0.000     0.000     0.000     0.934     0.027     0.000     0.000     0.000     5.000     1.313     76
     0.806     0.625     0.981    -1.542    -1.346     0.014     0.976    -0.669     0.094     1.512    -0.224     0.390     0.180    -0.260     0.395    -0.376     0.448     0.000     0.487     0.000     0.000     0.001     0.000     0.000     0.065     3.000     1.438     77
     0.806     0.625     0.981     0.475    -0.138     0.982    -0.034     0.337     1.085     1.512     0.259     0.474     0.557     0.454     0.369     0.259     0.347     0.000     0.001     0.000     0.151     0.498     0.000     0.000     0.003     6.000     1.289     78
    -0.188     0.625    -0.052     1.484     2.279     0.982    -0.034     1.343     0.094     1.512     0.590     0.593     0.815     0.650     0.689     1.054     0.001     0.000     0.000     0.000     0.699     0.299     0.000     0.000     0.000     5.000     1.784     80
     0.806     0.625     2.013     0.475    -0.138     0.982     0.976     1.343     0.094     0.474     0.392     0.556     0.744     0.650     0.689     1.054     0.237     0.000     0.000     0.000     0.458     0.304     0.000     0.000     0.001     5.000     1.784     82
     0.806     1.595    -2.117    -1.542    -1.346    -1.922    -2.053    -1.676    -1.888    -1.601    -0.270     0.645    -1.472    -0.270     0.645    -1.473     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     8.000     0.763     83
     0.806     0.625    -1.084    -1.542    -1.346     0.982    -1.043    -1.676    -1.888    -1.601    -0.264     0.455    -0.748    -0.260     0.395    -0.376     0.000     0.000     0.649     0.016     0.000     0.000     0.000     0.335     0.000     3.000     0.810     84
     0.806     0.625     0.981     1.484    -0.138    -0.954    -1.043    -0.669     0.094    -0.563     0.499     0.173    -0.541     0.503     0.166    -0.569     0.000     0.963     0.003     0.000     0.000     0.033     0.000     0.000     0.000     2.000     1.672     85
     0.806     0.625     0.981     0.475    -0.138    -0.954    -1.043    -0.669    -0.897     0.474     0.251     0.245    -0.484     0.503     0.166    -0.569     0.000     0.644     0.326     0.001     0.000     0.028     0.000     0.001     0.000     2.000     0.853     86
     1.799     1.595     0.981    -0.533    -0.138     0.982     0.976     0.337     0.094     1.512    -0.177     0.541     0.768    -0.186     0.542     0.773     0.985     0.000     0.001     0.000     0.003     0.009     0.001     0.000     0.000     1.000     0.958     87
    -0.188     0.625     0.981     1.484     2.279     0.014     0.976     1.343     1.085     0.474     0.613     0.629     0.904     0.650     0.689     1.054     0.000     0.000     0.000     0.000     0.812     0.188     0.000     0.000     0.000     5.000     1.711     88
     0.806     0.625     0.981     1.484     2.279     0.982     0.976     1.343     1.085     1.512     0.649     0.687     1.047     0.650     0.689     1.054     0.000     0.000     0.000     0.000     0.992     0.008     0.000     0.000     0.000     5.000     0.966     89
     0.806     0.625     0.981     1.484     1.071     0.982     0.976     1.343     0.094     0.474     0.620     0.642     0.937     0.650     0.689     1.054     0.001     0.000     0.000     0.000     0.852     0.146     0.000     0.000     0.000     5.000     0.763     90
     0.806     0.625     0.981     1.484     2.279     0.982     0.976     1.343     1.085     1.512     0.649     0.687     1.047     0.650     0.689     1.054     0.000     0.000     0.000     0.000     0.992     0.008     0.000     0.000     0.000     5.000     1.475     91
     0.806     0.625     2.013    -0.533    -0.138     0.982    -0.034     1.343     0.094     1.512    -0.165     0.532     0.759    -0.186     0.542     0.773     0.963     0.000     0.001     0.000     0.007     0.024     0.000     0.000     0.006     1.000     0.589     92
     0.806     0.625     0.981     1.484     2.279     0.982     0.976     0.337     1.085     1.512     0.634     0.663     0.989     0.650     0.689     1.054     0.000     0.000     0.000     0.000     0.919     0.081     0.000     0.000     0.000     5.000     1.327     93
     0.806     0.625    -0.052    -0.533    -0.138     0.982     0.976     1.343     1.085     1.512    -0.185     0.549     0.785    -0.186     0.542     0.773     0.984     0.000     0.000     0.000     0.003     0.001     0.011     0.000     0.001     1.000     1.797     95
    -2.175     1.595    -1.084    -0.533    -1.346     0.014    -0.034    -1.676    -1.888    -0.563    -0.272    -0.605    -0.598    -0.278    -1.059    -0.690     0.000     0.001     0.304     0.688     0.000     0.000     0.000     0.006     0.001     4.000     1.313     96
    -1.181    -1.314     0.981    -0.533    -0.138     0.014    -1.043     0.337     1.085    -0.563    -0.229    -0.761     0.052    -0.217    -0.697     0.257     0.000     0.000     0.010     0.210     0.000     0.001     0.000     0.000     0.780     9.000     1.438     97
    -0.188    -0.344     0.981     0.475     1.071    -0.954    -1.043    -0.669    -0.897    -0.563     0.421     0.101    -0.565     0.503     0.166    -0.569     0.000     0.890     0.044     0.061     0.000     0.004     0.000     0.000     0.000     2.000     0.870     98
    -1.181    -1.314    -1.084    -0.533    -0.138     0.014    -0.034    -1.676     0.094     0.474    -0.273    -1.017    -0.620    -0.278    -1.059    -0.690     0.000     0.000     0.012     0.919     0.000     0.000     0.000     0.000     0.069     4.000     0.594     99
    -1.181    -1.314     2.013    -0.533    -1.346    -0.954    -1.043    -1.676     0.094    -1.601    -0.278    -1.056    -0.689    -0.278    -1.059    -0.690     0.000     0.000     0.001     0.998     0.000     0.000     0.000     0.000     0.000     4.000     0.870    100
     0.806    -0.344     0.981     1.484     2.279     1.949    -0.034     1.343     1.085     1.512     0.646     0.683     1.039     0.650     0.689     1.054     0.000     0.000     0.000     0.000     0.981     0.019     0.000     0.000     0.000     5.000     0.810    101
     0.806     0.625    -0.052     0.475    -0.138    -0.954    -0.034    -1.676     0.094     0.474     0.056     0.304    -0.425    -0.260     0.395    -0.376     0.000     0.379     0.580     0.002     0.000     0.038     0.000     0.001     0.001     3.000     1.042    102
    -1.181    -1.314    -0.052    -0.533    -0.138    -0.954    -0.034    -0.669    -0.897    -0.563    -0.277    -1.046    -0.679    -0.278    -1.059    -0.690     0.000     0.000     0.006     0.984     0.000     0.000     0.000     0.000     0.009     4.000     0.778    103
    -0.188     0.625    -2.117    -0.533    -0.138     0.014     0.976     0.337     0.094    -0.563    -0.220     0.039     0.146    -0.260     0.395    -0.376     0.252     0.000     0.380     0.002     0.000     0.009     0.000     0.000     0.358     3.000     0.763    104
     1.799     1.595    -1.084     1.484    -0.138     0.014    -0.034    -0.669     0.094    -0.563     0.445     0.309    -0.011     0.454     0.369     0.259     0.000     0.301     0.033     0.000     0.001     0.665     0.000     0.000     0.000     6.000     1.438    105
     1.799     1.595    -0.052     1.484    -0.138     0.014    -0.034    -0.669    -0.897    -1.601     0.483     0.191    -0.480     0.503     0.166    -0.569     0.000     0.877     0.019     0.000     0.000     0.103     0.000     0.000     0.000     2.000     1.253    106
    -1.181    -0.344    -0.052     1.484    -0.138     0.982    -1.043    -0.669    -0.897    -0.563     0.481     0.151    -0.526     0.503     0.166    -0.569     0.000     0.923     0.003     0.019     0.000     0.051     0.000     0.000     0.003     2.000     1.042    107
     0.806     0.625    -0.052     0.475    -0.138     0.982     0.976     1.343     1.085     0.474     0.091     0.569     0.814    -0.186     0.542     0.773     0.651     0.000     0.000     0.000     0.277     0.071     0.000     0.000     0.001     1.000     0.763    108
     0.806     0.625    -1.084    -0.533    -0.138    -0.954     1.985     1.343     2.077     2.550    -0.202     0.611     0.885    -0.186     0.542     0.773     0.893     0.000     0.000     0.000     0.002     0.000     0.105     0.000     0.000     1.000     1.289    109
    -0.188    -0.344    -1.084    -0.533    -1.346     1.949    -1.043    -0.669     1.085    -1.601    -0.245    -0.138    -0.167    -0.260     0.395    -0.376     0.004     0.000     0.537     0.091     0.000     0.001     0.000     0.000     0.366     3.000     2.432    110
    -0.188     0.625    -0.052     0.475    -0.138     0.982    -0.034     0.337    -0.897    -0.563     0.261     0.292     0.101     0.454     0.369     0.259     0.021     0.057     0.190     0.001     0.000     0.663     0.000     0.000     0.068     6.000     0.616    111
     0.806    -0.344     0.981     1.484    -1.346     0.982     0.976         *     1.085     1.512     0.617     0.649     0.954     0.650     0.689     1.054     0.011     0.000     0.000     0.000     0.867     0.121     0.000     0.000     0.000     5.000     2.046    112
    -0.188    -0.344    -1.084    -0.533    -1.346    -0.954    -0.034    -0.669    -0.897     0.474    -0.263    -0.126    -0.448    -0.260     0.395    -0.376     0.000     0.001     0.629     0.323     0.000     0.000     0.000     0.000     0.047     3.000     1.253    113
     0.806     0.625     0.981     2.493    -1.346     0.982     0.976     1.343     1.085     1.512     0.649     0.688     1.049     0.650     0.689     1.054     0.000     0.000     0.000     0.000     0.994     0.005     0.000     0.000     0.000     5.000     1.327    114
    -0.188    -1.314     0.981     1.484    -0.138     0.014    -1.043     0.337     0.094    -0.563     0.473     0.230    -0.249     0.503     0.166    -0.569     0.000     0.608     0.002     0.003     0.000     0.377     0.000     0.000     0.010     2.000     1.250    115
     0.806     0.625     0.981     0.475     1.071     0.014     0.976     1.343     0.094     1.512     0.423     0.554     0.736     0.650     0.689     1.054     0.194     0.000     0.000     0.000     0.475     0.331     0.000     0.000     0.001     5.000     1.356    116
    -1.181    -1.314    -0.052    -1.542    -0.138     0.982    -1.043     0.337     1.085    -0.563    -0.221    -0.717     0.186    -0.217    -0.697     0.257     0.000     0.000     0.005     0.072     0.000     0.000     0.000     0.000     0.923     9.000     0.966    117
     0.806    -1.314     0.981     1.484     2.279    -1.922    -2.053    -0.669    -0.897    -1.601     0.503     0.166    -0.569     0.503     0.166    -0.569     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     1.438    118
    -0.188     0.625     0.981     0.475    -0.138     0.982     0.976     0.337     1.085     0.474     0.248     0.444     0.534     0.454     0.369     0.259     0.337     0.000     0.001     0.000     0.129     0.511     0.000     0.000     0.023     6.000     1.313    119
    -0.188     1.595    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563    -0.258     0.387    -0.401    -0.260     0.395    -0.376     0.000     0.003     0.968     0.008     0.000     0.000     0.000     0.020     0.000     3.000     0.853    120
     0.806    -0.344     2.013     1.484    -1.346     0.014    -1.043     0.337     0.094    -0.563     0.472     0.281    -0.099     0.454     0.369     0.259     0.000     0.430     0.003     0.000     0.000     0.566     0.000     0.000     0.000     6.000     1.290    121
     0.806    -0.344     0.981     0.475     1.071    -0.954    -1.043     1.343    -0.897    -0.563     0.394     0.272    -0.174     0.454     0.369     0.259     0.001     0.441     0.106     0.002     0.000     0.444     0.000     0.000     0.007     6.000     0.853    122
     0.806     0.625    -0.052     0.475    -1.346     0.982     0.976     1.343     1.085     1.512    -0.048     0.564     0.813    -0.186     0.542     0.773     0.826     0.000     0.000     0.000     0.155     0.014     0.004     0.000     0.001     1.000     1.017    123
    -0.188    -0.344    -0.052     0.475     2.279     0.982    -0.034     1.343     1.085     1.512     0.421     0.523     0.729     0.650     0.689     1.054     0.170     0.000     0.000     0.000     0.481     0.321     0.000     0.000     0.028     5.000     0.966    124
    -0.188    -0.344    -0.052     0.475     1.071     0.014    -0.034     0.337     0.094     0.474     0.303     0.167     0.230     0.454     0.369     0.259     0.015     0.025     0.024     0.001     0.001     0.747     0.000     0.000     0.187     6.000     1.313    125
     0.806    -0.344     0.981     0.475     1.071     0.982    -0.034    -1.676     0.094     0.474     0.395     0.281    -0.135     0.454     0.369     0.259     0.001     0.398     0.100     0.001     0.000     0.492     0.000     0.000     0.008     6.000     0.589    126
