     1.799     1.595     2.013     2.493     1.071     1.949     1.985     2.350     1.085     1.512     0.592     0.634     0.874     0.592     0.634     0.874     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.135    327
    -0.188    -0.344    -0.052    -0.533    -1.346    -0.954    -1.043    -0.669    -0.897    -0.563    -0.267    -0.509    -0.628    -0.262    -1.037    -0.643     0.000     0.001     0.324     0.671     0.000     0.004     4.000     1.672    328
     0.806    -0.344     0.981     0.475    -0.138     0.982    -0.034     0.337     1.085     0.474     0.142     0.170     0.495    -0.161    -0.139     0.323     0.359     0.052     0.000     0.000     0.006     0.584     6.000     1.250    329
     0.806     0.625     0.981     1.484    -0.138     0.982     0.976    -1.676     1.085    -0.563     0.494     0.355    -0.241     0.494     0.348    -0.278     0.031     0.965     0.000     0.000     0.000     0.004     2.000     1.107    330
     0.806     1.595    -0.052     0.475    -0.138     0.982     0.976     0.337     1.085     0.474     0.383     0.596     0.858     0.592     0.634     0.874     0.734     0.006     0.000     0.000     0.151     0.108     1.000     1.107    331
     0.806     0.625    -0.052    -0.533    -0.138     0.014    -0.034     0.337     0.094     0.474    -0.163    -0.073     0.249    -0.161    -0.139     0.323     0.001     0.011     0.077     0.001     0.004     0.906     6.000     0.843    332
     0.806     1.595    -1.084     1.484    -0.138     0.014     0.976     0.337     1.085    -0.563     0.559     0.566     0.648     0.592     0.634     0.874     0.793     0.188     0.000     0.000     0.001     0.019     1.000     0.616    333
    -1.181     0.625    -1.084    -0.533    -0.138     0.014    -1.043    -0.669    -0.897    -0.563    -0.263    -0.652    -0.618    -0.262    -1.037    -0.643     0.000     0.002     0.227     0.754     0.000     0.018     4.000     0.810    334
     1.799     1.595    -1.084    -1.542    -1.346     1.949    -2.053     1.343     1.085    -1.601    -0.231     0.450     0.267    -0.281     0.578    -0.611     0.000     0.000     0.353     0.000     0.309     0.338     3.000     1.017    335
     0.806     0.625    -0.052    -0.533    -0.138     0.014    -0.034    -0.669    -0.897     0.474    -0.245     0.460    -0.472    -0.281     0.578    -0.611     0.000     0.025     0.828     0.007     0.000     0.140     3.000     0.616    336
     0.806     0.625    -1.084    -0.533     1.071    -0.954    -1.043    -0.669     1.085     1.512    -0.206     0.283    -0.235    -0.281     0.578    -0.611     0.000     0.036     0.570     0.005     0.000     0.389     3.000     2.432    337
    -0.188     0.625    -0.052     0.475    -0.138    -0.954    -0.034    -0.669    -0.897    -0.563     0.165     0.320    -0.405     0.494     0.348    -0.278     0.000     0.571     0.340     0.069     0.000     0.020     2.000     1.289    338
    -0.188     0.625     0.981     0.475    -0.138     0.982    -0.034     0.337     0.094     0.474     0.038     0.040     0.310    -0.161    -0.139     0.323     0.137     0.147     0.001     0.000     0.001     0.714     6.000     0.853    339
    -0.188    -0.344    -0.052    -0.533    -1.346     1.949    -0.034     1.343     1.085     0.474    -0.172     0.021     0.454    -0.161    -0.139     0.323     0.002     0.000     0.000     0.000     0.146     0.852     6.000     0.778    340
    -1.181     0.625    -1.084     0.475    -0.138    -0.954     0.976    -0.669     0.094    -1.601    -0.060    -0.343    -0.410    -0.262    -1.037    -0.643     0.000     0.252     0.135     0.472     0.000     0.141     4.000     2.148    341
    -1.181     0.625    -0.052     1.484    -0.138     1.949     0.976     1.343     0.094     0.474     0.580     0.622     0.865     0.592     0.634     0.874     0.983     0.001     0.000     0.000     0.001     0.016     1.000     0.958    342
    -0.188     0.625     0.981    -0.533    -0.138     0.014    -0.034    -0.669    -0.897    -1.601    -0.251     0.313    -0.580    -0.281     0.578    -0.611     0.000     0.031     0.794     0.148     0.000     0.027     3.000     0.733    343
     0.806     0.625    -1.084     0.475    -0.138    -0.954    -1.043    -1.676    -1.888    -1.601    -0.258     0.550    -0.601    -0.281     0.578    -0.611     0.000     0.029     0.957     0.013     0.000     0.000     3.000     0.616    344
     0.806     0.625    -0.052     1.484    -0.138     0.982    -0.034     0.337     0.094     0.474     0.547     0.537     0.542     0.592     0.634     0.874     0.699     0.277     0.000     0.000     0.000     0.023     1.000     0.954    345
    -0.188    -0.344    -0.052    -0.533     2.279     0.982    -0.034    -0.669     0.094     1.512    -0.153    -0.135     0.307    -0.161    -0.139     0.323     0.001     0.013     0.004     0.006     0.000     0.976     6.000     0.763    346
    -0.188     0.625    -0.052     0.475     1.071     0.014     0.976     0.337     0.094     0.474     0.071     0.073     0.327    -0.161    -0.139     0.323     0.175     0.154     0.001     0.000     0.001     0.669     6.000     1.212    347
     0.806    -0.344     0.981     1.484    -0.138    -0.954    -1.043    -0.669     0.094    -0.563     0.491     0.348    -0.279     0.494     0.348    -0.278     0.000     0.997     0.002     0.000     0.000     0.000     2.000     1.784    348
     0.806    -0.344    -0.052    -1.542    -1.346    -0.954    -0.034    -0.669    -0.897    -0.563    -0.278     0.434    -0.606    -0.281     0.578    -0.611     0.000     0.000     0.906     0.085     0.000     0.008     3.000     2.148    349
     1.799     1.595    -0.052     0.475    -0.138    -0.954     1.985     1.343     1.085     1.512     0.174     0.785     1.037     0.592     0.634     0.874     0.504     0.000     0.000     0.000     0.493     0.004     1.000     1.797    350
     0.806     1.595    -1.084     2.493     1.071     0.982    -1.043     1.343    -0.897     2.550     0.592     0.632     0.867     0.592     0.634     0.874     0.994     0.006     0.000     0.000     0.000     0.000     1.000     0.958    351
     0.806    -0.344    -1.084     0.475     2.279     1.949     0.976     0.337     1.085     0.474     0.476     0.545     0.812     0.592     0.634     0.874     0.846     0.002     0.000     0.000     0.026     0.126     1.000     1.107    352
     0.806     0.625     0.981    -0.533     1.071    -0.954    -0.034     1.343     0.094    -0.563    -0.116    -0.040     0.211    -0.161    -0.139     0.323     0.007     0.075     0.078     0.001     0.002     0.838     6.000     0.917    353
    -1.181     0.625     0.981    -0.533     1.071     0.982    -0.034    -0.669     1.085    -0.563    -0.151    -0.152     0.263    -0.161    -0.139     0.323     0.000     0.022     0.013     0.037     0.000     0.928     6.000     0.954    354
     1.799    -2.283    -0.052    -1.542    -1.346    -0.954    -1.043    -0.669    -0.897    -0.563    -0.273    -0.060    -0.621    -0.281     0.578    -0.611     0.000     0.000     0.603     0.394     0.000     0.002     3.000     0.870    355
    -0.188    -0.344    -0.052     1.484     1.071     0.982    -0.034     0.337    -0.897     0.474     0.477     0.364    -0.093     0.494     0.348    -0.278     0.137     0.817     0.000     0.000     0.000     0.046     2.000     1.250    356
     0.806    -0.344    -0.052     0.475     1.071     0.014    -1.043     0.337     0.094     0.474     0.294     0.216    -0.101     0.494     0.348    -0.278     0.013     0.685     0.018     0.002     0.000     0.282     2.000     0.954    357
     0.806    -0.344     2.013     0.475     1.071     0.982    -0.034     0.337     1.085     1.512     0.530     0.570     0.815     0.592     0.634     0.874     0.904     0.015     0.000     0.000     0.003     0.078     1.000     1.797    358
     0.806    -0.344     0.981    -1.542    -0.138    -0.954    -0.034    -0.669     0.094    -0.563    -0.273     0.410    -0.566    -0.281     0.578    -0.611     0.000     0.000     0.867     0.081     0.000     0.051     3.000     1.017    359
     0.806     0.625     0.981     1.484    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563     0.489     0.349    -0.280     0.494     0.348    -0.278     0.000     0.994     0.006     0.000     0.000     0.000     2.000     0.954    360
     0.806     0.625    -1.084    -0.533    -0.138     0.982     0.976     0.337     0.094    -0.563    -0.163    -0.096     0.332    -0.161    -0.139     0.323     0.001     0.002     0.016     0.000     0.027     0.953     6.000     1.797    361
     0.806     1.595    -1.084    -1.542    -1.346     0.014     0.976    -0.669     1.085    -0.563    -0.239     0.329    -0.269    -0.281     0.578    -0.611     0.000     0.000     0.641     0.000     0.008     0.350     3.000     1.438    362
    -0.188     0.625    -0.052     0.475    -0.138     0.014     0.976     0.337     0.094     0.474    -0.059    -0.045     0.319    -0.161    -0.139     0.323     0.072     0.073     0.002     0.000     0.002     0.852     6.000     0.958    363
    -1.181    -1.314     0.981    -0.533     1.071    -0.954    -1.043    -0.669    -1.888    -0.563    -0.262    -1.033    -0.643    -0.262    -1.037    -0.643     0.000     0.000     0.002     0.998     0.000     0.000     4.000     1.135    364
    -0.188     0.625    -1.084    -0.533    -1.346     0.014     0.976     0.337     0.094     0.474    -0.162    -0.131     0.321    -0.161    -0.139     0.323     0.000     0.000     0.006     0.001     0.004     0.989     6.000     2.046    365
     1.799     1.595     2.013     1.484    -0.138     0.014    -0.034     0.337     0.094     0.474     0.547     0.503     0.347     0.592     0.634     0.874     0.542     0.457     0.000     0.000     0.000     0.001     1.000     1.107    366
     0.806     0.625     0.981    -0.533    -0.138    -0.954    -1.043     0.337    -0.897    -0.563    -0.252     0.540    -0.579    -0.281     0.578    -0.611     0.000     0.034     0.935     0.009     0.000     0.022     3.000     1.711    367
    -0.188    -0.344    -0.052     0.475     1.071     0.014    -0.034     0.337     0.094     0.474     0.014    -0.006     0.183    -0.161    -0.139     0.323     0.022     0.244     0.002     0.004     0.000     0.728     6.000     0.601    368
     0.806    -0.344     0.981     2.493     1.071    -1.922    -0.034    -0.669     0.094     0.474     0.494     0.348    -0.278     0.494     0.348    -0.278     0.000     1.000     0.000     0.000     0.000     0.000     2.000     0.763    369
    -0.188    -0.344    -0.052     0.475     1.071     0.014    -0.034     1.343    -0.897     1.512    -0.037    -0.021     0.360    -0.161    -0.139     0.323     0.120     0.050     0.000     0.000     0.001     0.828     6.000     0.954    370
     1.799     0.625     2.013     1.484     2.279     0.982    -1.043     0.337    -0.897     0.474     0.505     0.381    -0.146     0.494     0.348    -0.278     0.114     0.886     0.000     0.000     0.000     0.000     2.000     0.966    371
     0.806     0.625    -0.052    -0.533    -0.138     0.982    -0.034     1.343     0.094     0.474    -0.171     0.104     0.518    -0.161    -0.139     0.323     0.012     0.001     0.001     0.000     0.214     0.772     6.000     1.250    372
     0.806     0.625    -0.052    -1.542    -0.138     0.982     0.976     0.337     1.085     1.512    -0.231     0.705     1.012    -0.251     0.946     1.208     0.000     0.000     0.000     0.000     0.778     0.222     5.000     1.356    373
     0.806     0.625     0.981     0.475     2.279     1.949     0.976     2.350     1.085     1.512     0.532     0.656     0.898     0.592     0.634     0.874     0.929     0.000     0.000     0.000     0.071     0.000     1.000     1.135    374
     0.806     0.625     0.981     1.484     2.279     1.949     1.985     1.343     2.077     2.550     0.592     0.634     0.875     0.592     0.634     0.874     0.999     0.000     0.000     0.000     0.001     0.000     1.000     0.763    375
         *         *    -0.052     0.475    -1.346     0.982     0.976     2.350     0.094     1.512    -0.057     0.823     1.090    -0.251     0.946     1.208     0.224     0.000     0.000     0.000     0.727     0.049     5.000     2.240    376
     0.806    -1.314     0.981     1.484    -0.138     1.949     0.976     0.337     0.094     1.512     0.586     0.628     0.868     0.592     0.634     0.874     0.990     0.002     0.000     0.000     0.000     0.008     1.000     1.356    377
    -0.188     0.625    -1.084    -0.533    -0.138    -0.954    -0.034     1.343    -0.897     0.474    -0.164    -0.114     0.280    -0.161    -0.139     0.323     0.000     0.003     0.040     0.006     0.000     0.951     6.000     1.475    378
     0.806     0.625     0.981     1.484    -0.138     0.982     0.976     1.343     1.085     1.512     0.591     0.634     0.875     0.592     0.634     0.874     0.999     0.000     0.000     0.000     0.001     0.000     1.000     0.870    379
     0.806     0.625     0.981     1.484    -1.346     0.982     0.976     2.350     1.085     1.512     0.582     0.638     0.878     0.592     0.634     0.874     0.988     0.000     0.000     0.000     0.012     0.000     1.000     1.327    380
     0.806     0.625     2.013     1.484     2.279     0.982     0.976    -0.669     0.094     1.512     0.582     0.604     0.752     0.592     0.634     0.874     0.894     0.106     0.000     0.000     0.000     0.000     1.000     0.958    381
     0.806     0.625    -0.052     0.475    -0.138     0.982    -0.034     1.343     0.094     0.474     0.265     0.365     0.675     0.592     0.634     0.874     0.560     0.015     0.000     0.000     0.059     0.366     1.000     1.135    382
     0.806     0.625     0.981     0.475    -0.138     0.982     0.976     0.337     0.094     1.512     0.445     0.524     0.791     0.592     0.634     0.874     0.800     0.009     0.000     0.000     0.037     0.153     1.000     0.594    383
     0.806     0.625     0.981     1.484     2.279     0.982     0.976     1.343     0.094     1.512     0.592     0.634     0.874     0.592     0.634     0.874     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.966    384
     0.806     0.625     0.981     1.484     2.279    -0.954    -1.043     1.343     1.085     1.512     0.584     0.611     0.785     0.592     0.634     0.874     0.922     0.077     0.000     0.000     0.000     0.001     1.000     1.672    385
     0.806     0.625     0.981     1.484     2.279     0.982    -0.034     1.343     0.094     1.512     0.592     0.634     0.873     0.592     0.634     0.874     0.998     0.001     0.000     0.000     0.000     0.000     1.000     0.966    386
     1.799     1.595     2.013     0.475    -1.346    -0.954     0.976    -0.669     0.094     0.474     0.367     0.372    -0.285     0.494     0.348    -0.278     0.020     0.810     0.142     0.000     0.000     0.028     2.000     1.135    387
    -0.188    -0.344    -0.052     0.475     1.071     0.982     1.985     0.337     0.094     1.512     0.273     0.322     0.652     0.592     0.634     0.874     0.576     0.002     0.000     0.000     0.014     0.408     1.000     1.042    388
     1.799     1.595    -1.084    -0.533     1.071     1.949     1.985     1.343     1.085     0.474    -0.249     0.945     1.207    -0.251     0.946     1.208     0.003     0.000     0.000     0.000     0.997     0.000     5.000     1.250    389
     0.806     1.595    -1.084    -0.533    -0.138    -0.954    -0.034    -0.669     1.085    -0.563    -0.269     0.540    -0.563    -0.281     0.578    -0.611     0.000     0.008     0.943     0.001     0.000     0.048     3.000     1.250    390
     0.806    -0.344    -0.052     1.484    -0.138     0.014     0.976    -0.669     1.085    -1.601     0.486     0.345    -0.258     0.494     0.348    -0.278     0.011     0.975     0.001     0.000     0.000     0.012     2.000     0.966    391
    -1.181     0.625     0.981    -0.533    -0.138     0.014     0.976     0.337     1.085    -0.563    -0.160    -0.139     0.320    -0.161    -0.139     0.323     0.001     0.001     0.001     0.002     0.000     0.994     6.000     1.212    392
     0.806     0.625    -0.052    -0.533    -0.138    -0.954    -0.034    -0.669    -0.897     1.512    -0.245     0.464    -0.476    -0.281     0.578    -0.611     0.000     0.025     0.833     0.007     0.000     0.135     3.000     0.870    393
     0.806     0.625     0.981     2.493     1.071     0.014     0.976     0.337     1.085     0.474     0.590     0.628     0.851     0.592     0.634     0.874     0.980     0.020     0.000     0.000     0.000     0.000     1.000     0.828    394
     0.806     0.625     0.981     1.484     2.279    -0.954     0.976     1.343     1.085     1.512     0.592     0.634     0.873     0.592     0.634     0.874     0.999     0.001     0.000     0.000     0.000     0.000     1.000     0.763    395
     0.806     0.625    -0.052     1.484    -0.138     0.014    -0.034     0.337    -0.897    -0.563     0.490     0.349    -0.267     0.494     0.348    -0.278     0.008     0.986     0.002     0.000     0.000     0.004     2.000     0.763    396
     0.806     0.625     0.981     2.493    -0.138    -0.954    -1.043    -0.669     1.085    -0.563     0.494     0.348    -0.278     0.494     0.348    -0.278     0.000     0.999     0.000     0.000     0.000     0.000     2.000     1.107    397
    -1.181    -1.314    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669    -1.888    -0.563    -0.262    -1.033    -0.643    -0.262    -1.037    -0.643     0.000     0.000     0.002     0.998     0.000     0.000     4.000     0.778    398
     0.806     0.625    -1.084     2.493    -1.346    -0.954     0.976     1.343     1.085    -0.563     0.586     0.617     0.811     0.592     0.634     0.874     0.944     0.055     0.000     0.000     0.000     0.001     1.000     0.958    399
    -0.188     0.625     0.981    -0.533    -0.138    -0.954    -1.043    -0.669     1.085    -0.563    -0.231     0.289    -0.510    -0.281     0.578    -0.611     0.000     0.047     0.728     0.130     0.000     0.096     3.000     1.289    400
     0.806     0.625     0.981     1.484     2.279     0.982     0.976     1.343     1.085     1.512     0.592     0.634     0.874     0.592     0.634     0.874     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.107    401
    -1.181     0.625    -1.084    -0.533    -1.346     0.014    -1.043    -0.669     1.085    -1.601    -0.258    -0.602    -0.566    -0.262    -1.037    -0.643     0.000     0.001     0.228     0.699     0.000     0.072     4.000     0.589    402
     0.806     0.625    -0.052     1.484    -0.138     0.982     0.976     1.343     1.085     0.474     0.590     0.634     0.874     0.592     0.634     0.874     0.997     0.000     0.000     0.000     0.002     0.001     1.000     1.711    404
     0.806    -0.344    -0.052     1.484    -0.138     0.014    -1.043    -0.669     1.085     0.474     0.487     0.345    -0.264     0.494     0.348    -0.278     0.007     0.982     0.001     0.000     0.000     0.010     2.000     0.828    405
     0.806    -1.314     0.981     1.484    -0.138    -0.954    -0.034    -0.669     0.094     0.474     0.490     0.345    -0.275     0.494     0.348    -0.278     0.001     0.994     0.001     0.001     0.000     0.004     2.000     0.601    406
     0.806     0.625     0.981    -0.533    -1.346     0.014     0.976     0.337    -0.897    -0.563    -0.180     0.050     0.076    -0.161    -0.139     0.323     0.000     0.017     0.253     0.002     0.001     0.726     6.000     1.017    407
     1.799     0.625    -1.084     0.475    -0.138     0.014     0.976     0.337     1.085     1.512     0.206     0.616     0.892     0.592     0.634     0.874     0.522     0.005     0.000     0.000     0.321     0.152     1.000     0.843    408
    -0.188     0.625    -0.052    -0.533    -0.138     0.982     0.976     1.343     1.085     1.512    -0.220     0.711     1.015    -0.251     0.946     1.208     0.014     0.000     0.000     0.000     0.773     0.213     5.000     0.843    409
     0.806     0.625     0.981    -0.533    -1.346    -0.954    -1.043    -1.676    -0.897    -0.563    -0.279     0.559    -0.610    -0.281     0.578    -0.611     0.000     0.002     0.987     0.011     0.000     0.000     3.000     1.438    410
     1.799     0.625    -1.084    -1.542    -0.138    -0.954    -1.043    -0.669    -0.897    -1.601    -0.281     0.577    -0.611    -0.281     0.578    -0.611     0.000     0.000     0.999     0.001     0.000     0.000     3.000     1.438    411
    -1.181    -1.314     0.981    -0.533    -0.138     0.014    -0.034     0.337     0.094    -0.563    -0.212    -0.593    -0.169    -0.262    -1.037    -0.643     0.000     0.001     0.001     0.507     0.000     0.490     4.000     0.843    412
     0.806     0.625    -0.052     0.475    -0.138     0.014     0.976    -0.669    -0.897    -0.563     0.282     0.351    -0.294     0.494     0.348    -0.278     0.001     0.713     0.200     0.002     0.000     0.084     2.000     0.778    413
     0.806     0.625    -0.052    -0.533     1.071    -0.954    -0.034    -0.669    -0.897     0.474    -0.237     0.525    -0.559    -0.281     0.578    -0.611     0.000     0.050     0.903     0.009     0.000     0.038     3.000     0.810    414
     0.806     1.595    -1.084    -0.533    -1.346     0.982     0.976     1.343     1.085    -0.563    -0.240     0.840     1.121    -0.251     0.946     1.208     0.002     0.000     0.000     0.000     0.900     0.098     5.000     1.672    415
    -0.188    -1.314    -0.052    -1.542    -0.138     0.014    -1.043    -1.676     0.094     0.474    -0.262    -0.953    -0.634    -0.262    -1.037    -0.643     0.000     0.000     0.048     0.945     0.000     0.007     4.000     1.250    416
     1.799     0.625    -1.084    -0.533    -0.138     0.982    -0.034     1.343     0.094     0.474    -0.216     0.607     0.928    -0.251     0.946     1.208     0.008     0.000     0.002     0.000     0.681     0.309     5.000     0.594    417
    -2.175    -2.283    -1.084    -1.542    -1.346     1.949     1.985     1.343    -0.897    -1.601    -0.170    -0.216     0.240    -0.161    -0.139     0.323     0.000     0.000     0.000     0.086     0.000     0.914     6.000     1.672    418
     0.806     1.595     0.981     0.475    -0.138    -0.954    -0.034     0.337     0.094     0.474     0.389     0.321    -0.186     0.494     0.348    -0.278     0.040     0.804     0.052     0.000     0.000     0.104     2.000     0.733    419
     0.806     0.625    -1.084     0.475    -0.138     0.014     0.976    -0.669    -0.897    -0.563     0.127     0.362    -0.320     0.494     0.348    -0.278     0.001     0.505     0.360     0.003     0.000     0.131     2.000     0.616    420
     0.806     0.625    -0.052     1.484     2.279     0.982     0.976    -0.669     0.094     0.474     0.541     0.490     0.303     0.592     0.634     0.874     0.503     0.494     0.000     0.000     0.000     0.003     1.000     0.275    421
     0.806     0.625     0.981     1.484    -0.138     0.982    -1.043    -0.669     1.085     0.474     0.497     0.368    -0.185     0.494     0.348    -0.278     0.078     0.916     0.000     0.000     0.000     0.006     2.000     1.135    422
     1.799     1.595    -2.117    -1.542    -1.346    -0.954    -2.053    -1.676    -1.888    -1.601    -0.281     0.578    -0.611    -0.281     0.578    -0.611     0.000     0.000     1.000     0.000     0.000     0.000     3.000     0.843    423
     1.799     1.595     2.013    -1.542    -1.346     1.949     0.976    -0.669    -1.888    -0.563    -0.275     0.544    -0.564    -0.281     0.578    -0.611     0.000     0.000     0.951     0.000     0.001     0.047     3.000     0.763    424
    -0.188    -0.344    -0.052     0.475     1.071     0.982     1.985     2.350     2.077    -0.563     0.458     0.659     0.907     0.592     0.634     0.874     0.838     0.000     0.000     0.000     0.138     0.024     1.000     0.828    425
     0.806     0.625    -0.052    -0.533     1.071     0.014    -0.034    -0.669     0.094     0.474    -0.165     0.232    -0.165    -0.281     0.578    -0.611     0.000     0.079     0.468     0.004     0.000     0.448     3.000     0.958    426
     1.799     1.595    -0.052    -0.533    -1.346     0.014    -0.034     1.343     1.085    -0.563    -0.221     0.646     0.933    -0.251     0.946     1.208     0.007     0.001     0.019     0.000     0.706     0.267     5.000     0.843    427
     0.806     1.595    -0.052    -0.533    -0.138    -1.922     0.976    -1.676    -1.888    -0.563    -0.280     0.576    -0.610    -0.281     0.578    -0.611     0.000     0.002     0.997     0.001     0.000     0.000     3.000     0.778    428
     0.806     0.625     0.981     1.484    -0.138    -0.954    -2.053    -0.669    -0.897    -1.601     0.479     0.352    -0.284     0.494     0.348    -0.278     0.000     0.981     0.018     0.000     0.000     0.000     2.000     0.601    429
     0.806     0.625    -1.084    -0.533    -0.138     0.014    -0.034    -1.676    -0.897    -1.601    -0.280     0.561    -0.610    -0.281     0.578    -0.611     0.000     0.002     0.988     0.010     0.000     0.000     3.000     0.616    430
     0.806     0.625     0.981     1.484     1.071    -0.954    -0.034    -0.669    -0.897    -0.563     0.493     0.348    -0.278     0.494     0.348    -0.278     0.000     0.999     0.001     0.000     0.000     0.000     2.000     1.475    431
    -1.181    -1.314    -1.084    -0.533    -0.138    -0.954    -1.043    -0.669    -0.897    -0.563    -0.262    -1.033    -0.642    -0.262    -1.037    -0.643     0.000     0.000     0.002     0.997     0.000     0.000     4.000     0.778    432
     0.806    -0.344     0.981     1.484    -0.138    -0.954    -1.043    -0.669    -0.897    -1.601     0.487     0.348    -0.281     0.494     0.348    -0.278     0.000     0.992     0.007     0.001     0.000     0.000     2.000     2.432    433
    -1.181    -1.314     0.981    -0.533     2.279    -0.954    -1.043    -0.669    -0.897    -1.601    -0.262    -1.033    -0.642    -0.262    -1.037    -0.643     0.000     0.001     0.002     0.997     0.000     0.000     4.000     0.594    434
    -0.188    -0.344     0.981     1.484    -0.138    -0.954    -0.034    -0.669     0.094    -0.563     0.490     0.344    -0.278     0.494     0.348    -0.278     0.000     0.995     0.001     0.002     0.000     0.002     2.000     0.589    435
     0.806     0.625    -0.052     1.484    -0.138    -0.954    -1.043    -0.669     0.094    -0.563     0.487     0.350    -0.281     0.494     0.348    -0.278     0.000     0.991     0.009     0.000     0.000     0.000     2.000     1.135    436
     0.806     0.625     0.981     0.475    -0.138    -1.922    -2.053    -1.676     0.094    -0.563    -0.096     0.506    -0.532    -0.281     0.578    -0.611     0.000     0.239     0.751     0.010     0.000     0.000     3.000     0.843    437
    -0.188     0.625     0.981     1.484     1.071     0.982     0.976    -0.669    -0.897     1.512     0.522     0.445     0.141     0.494     0.348    -0.278     0.358     0.631     0.000     0.000     0.000     0.011     2.000     0.275    438
     0.806     1.595    -2.117    -1.542    -1.346     0.982     1.985     1.343     0.094    -0.563    -0.247     0.896     1.167    -0.251     0.946     1.208     0.000     0.000     0.000     0.000     0.953     0.047     5.000     0.843    439
    -1.181    -1.314    -1.084    -0.533    -0.138     0.014    -0.034     0.337     0.094     0.474    -0.183    -0.331     0.116    -0.161    -0.139     0.323     0.000     0.000     0.001     0.214     0.000     0.785     6.000     0.958    440
     1.799     0.625     0.981    -0.533    -0.138     1.949     1.985     0.337     2.077     0.474    -0.240     0.939     1.201    -0.251     0.946     1.208     0.013     0.000     0.000     0.000     0.984     0.003     5.000     1.289    441
     0.806     0.625    -1.084    -1.542    -0.138     0.982    -0.034    -0.669    -0.897    -0.563    -0.273     0.518    -0.547    -0.281     0.578    -0.611     0.000     0.000     0.925     0.007     0.000     0.068     3.000     1.356    442
    -0.188    -1.314     0.981    -1.542    -0.138     0.014    -0.034    -0.669    -0.897    -0.563    -0.260    -0.932    -0.612    -0.262    -1.037    -0.643     0.000     0.000     0.048     0.921     0.000     0.030     4.000     2.046    443
    -1.181     0.625     0.981     0.475    -1.346     0.014    -0.034     1.343     0.094     1.512    -0.107    -0.082     0.359    -0.161    -0.139     0.323     0.067     0.005     0.000     0.000     0.003     0.925     6.000     1.250    444
     0.806    -0.344     0.981     0.475     2.279     0.014     0.976     0.337     0.094     1.512     0.489     0.516     0.720     0.592     0.634     0.874     0.799     0.074     0.000     0.000     0.001     0.126     1.000     1.797    445
     0.806     0.625     2.013    -0.533    -1.346    -0.954     0.976     1.343     0.094     1.512    -0.161     0.113     0.525    -0.161    -0.139     0.323     0.025     0.001     0.001     0.000     0.214     0.760     6.000     1.313    446
     0.806     0.625     0.981     0.475    -0.138     0.014    -0.034    -0.669     0.094    -0.563     0.388     0.349    -0.286     0.494     0.348    -0.278     0.001     0.856     0.100     0.001     0.000     0.042     2.000     0.810    447
     0.806    -0.344     0.981     1.484     1.071     0.982    -0.034     1.343     1.085     0.474     0.591     0.633     0.871     0.592     0.634     0.874     0.996     0.002     0.000     0.000     0.000     0.001     1.000     1.356    448
    -0.188    -0.344    -0.052     1.484     1.071     0.982    -0.034     2.350     1.085     1.512     0.591     0.634     0.874     0.592     0.634     0.874     0.999     0.000     0.000     0.000     0.000     0.001     1.000     0.958    449
     0.806     0.625    -0.052     1.484     1.071     0.982     0.976     0.337     1.085     1.512     0.592     0.633     0.873     0.592     0.634     0.874     0.998     0.001     0.000     0.000     0.000     0.001     1.000     1.212    450
     0.806     0.625     0.981    -0.533    -1.346     0.982     0.976     0.337     1.085     1.512    -0.210     0.596     0.921    -0.251     0.946     1.208     0.014     0.000     0.000     0.000     0.667     0.319     5.000     1.356    451
     0.806    -1.314     0.981    -0.533    -1.346     0.982    -0.034     1.343     0.094     0.474    -0.161    -0.126     0.334    -0.161    -0.139     0.323     0.001     0.000     0.000     0.000     0.011     0.987     6.000     0.843    452
     0.806     0.625    -0.052     0.475    -0.138     0.014     0.976     1.343     0.094     1.512     0.352     0.543     0.822     0.592     0.634     0.874     0.695     0.002     0.000     0.000     0.133     0.170     1.000     1.253    453
     0.806    -0.344     0.981     1.484    -1.346     0.982    -0.034     1.343     0.094     0.474     0.571     0.608     0.835     0.592     0.634     0.874     0.952     0.022     0.000     0.000     0.000     0.026     1.000     1.373    454
     0.806     0.625     0.981     1.484     2.279     0.982    -0.034     1.343     1.085     0.474     0.592     0.634     0.873     0.592     0.634     0.874     0.998     0.001     0.000     0.000     0.000     0.000     1.000     0.828    455
    -0.188     0.625     0.981    -0.533    -0.138     1.949     0.976     1.343     0.094     0.474    -0.172     0.347     0.717    -0.161    -0.139     0.323     0.036     0.000     0.000     0.000     0.422     0.542     6.000     0.958    456
     0.806     0.625     0.981     0.475     2.279     0.982    -0.034     1.343     1.085     0.474     0.580     0.627     0.867     0.592     0.634     0.874     0.982     0.002     0.000     0.000     0.005     0.011     1.000     1.327    457
     0.806    -0.344    -0.052    -0.533    -1.346     0.014     0.976     0.337     1.085     1.512    -0.168    -0.034     0.408    -0.161    -0.139     0.323     0.002     0.000     0.000     0.000     0.095     0.903     6.000     1.356    458
     1.799     0.625     0.981     1.484    -0.138     0.982     0.976     2.350     0.094     1.512     0.590     0.635     0.875     0.592     0.634     0.874     0.997     0.000     0.000     0.000     0.003     0.000     1.000     0.966    459
